92656,0.695309066590236
92801,0.6931881155523854
92802,0.6931881155523854
92804,0.6931881155523854
92805,0.6931881155523854
92806,0.6931881155523854
92807,0.6931881155523854
92808,0.6931881155523854
92821,0.6903479751756779
92823,0.6903479751756779
90620,0.5634376759098363
90621,0.5634376759098363
92624,0.8655097613882863
92625,0.8558299827685238
92626,0.6896109750815441
92627,0.6896109750815441
90630,0.5618927341983582
92629,0.8310258611038549
92610,0.6701134930643128
92708,0.5385348938014738
92831,0.5556852151989915
92832,0.5556852151989915
92833,0.5556852151989915
92835,0.5556852151989915
92840,0.4095169512188207
92841,0.4095169512188207
92843,0.4095169512188207
92844,0.4095169512188207
92845,0.4095169512188207
92646,0.7559579397971701
92647,0.7559579397971701
92648,0.7559579397971701
92649,0.7559579397971701
92602,0.48868047876934007
92603,0.48868047876934007
92604,0.48868047876934007
92606,0.48868047876934007
92612,0.48868047876934007
92614,0.48868047876934007
92617,0.48868047876934007
92618,0.48868047876934007
92620,0.48868047876934007
90631,0.6347305389221557
90623,0.4121868311721012
92694,0.8007411410484058
92651,0.9007394766780432
92653,0.6961554361306325
92677,0.7730063218828548
92637,0.8203919167176975
92630,0.672582308737578
90720,0.7083389104537545
92655,0.3201901263908394
92691,0.7970749171090905
92692,0.7970749171090905
92660,0.8624526112185686
92661,0.8624526112185686
92662,0.8624526112185686
92663,0.8624526112185686
92657,0.7654586404586404
92865,0.7013349355322132
92866,0.7013349355322132
92867,0.7013349355322132
92868,0.7013349355322132
92869,0.7013349355322132
92870,0.7326131495623021
92688,0.7742157188781732
92672,0.805641671015071
92673,0.805641671015071
92675,0.7067418189777827
92701,0.5004338473471142
92703,0.5004338473471142
92704,0.5004338473471142
92705,0.5004338473471142
92706,0.5004338473471142
92707,0.5004338473471142
90740,0.8186944352979915
92676,0.8923933209647495
90680,0.56698383432654
90742,0.8931419457735247
90743,0.8097826086956522
92678,0.8315492788821924
92679,0.8315492788821924
92780,0.4529703841955136
92782,0.4529703841955136
92861,0.7525544959128065
92683,0.3998340846823049
92886,0.7407977427215596
92887,0.7407977427215596
